game_location,game_season,discipline_title,event_gender,medal_type,participant_type,country_name
Japan,Summer,Badminton,Women,SILVER,GameTeam,People's Republic of China
Japan,Summer,Badminton,Women,SILVER,GameTeam,People's Republic of China
Japan,Summer,Badminton,Women,BRONZE,GameTeam,Republic of Korea
Japan,Summer,Badminton,Women,BRONZE,GameTeam,Republic of Korea
Japan,Summer,Badminton,Mixed,GOLD,GameTeam,People's Republic of China
Japan,Summer,Badminton,Mixed,GOLD,GameTeam,People's Republic of China
Japan,Summer,Badminton,Mixed,SILVER,GameTeam,People's Republic of China
Japan,Summer,Badminton,Mixed,SILVER,GameTeam,People's Republic of China
Japan,Summer,Badminton,Mixed,BRONZE,GameTeam,Japan
Japan,Summer,Badminton,Mixed,BRONZE,GameTeam,Japan
Japan,Summer,Badminton,Men,BRONZE,Athlete,Indonesia
Japan,Summer,Badminton,Men,SILVER,Athlete,People's Republic of China
Japan,Summer,Badminton,Men,GOLD,Athlete,Denmark
Japan,Summer,Badminton,Women,SILVER,Athlete,Chinese Taipei
Japan,Summer,Badminton,Women,BRONZE,Athlete,India
Japan,Summer,Badminton,Women,GOLD,Athlete,People's Republic of China
Japan,Summer,Water Polo,Men,GOLD,GameTeam,Serbia
Japan,Summer,Water Polo,Men,SILVER,GameTeam,Greece
Japan,Summer,Water Polo,Men,BRONZE,GameTeam,Hungary
Japan,Summer,Water Polo,Women,GOLD,GameTeam,United States of America
Japan,Summer,Water Polo,Women,SILVER,GameTeam,Spain
Japan,Summer,Water Polo,Women,BRONZE,GameTeam,Hungary
Japan,Summer,Sport Climbing,Men,SILVER,Athlete,United States of America
Japan,Summer,Sport Climbing,Men,GOLD,Athlete,Spain
Japan,Summer,Sport Climbing,Men,BRONZE,Athlete,Austria
Japan,Summer,Sport Climbing,Women,BRONZE,Athlete,Japan
Japan,Summer,Sport Climbing,Women,SILVER,Athlete,Japan
Japan,Summer,Sport Climbing,Women,GOLD,Athlete,Slovenia
Japan,Summer,Wrestling,Men,SILVER,Athlete,India
Japan,Summer,Wrestling,Men,GOLD,Athlete,ROC
Japan,Summer,Wrestling,Men,BRONZE,Athlete,United States of America
Japan,Summer,Wrestling,Men,BRONZE,Athlete,Kazakhstan
Japan,Summer,Wrestling,Women,SILVER,Athlete,People's Republic of China
Japan,Summer,Wrestling,Women,GOLD,Athlete,Japan
Japan,Summer,Wrestling,Women,BRONZE,Athlete,Belarus
Japan,Summer,Wrestling,Women,BRONZE,Athlete,Mongolia
Japan,Summer,Wrestling,Men,SILVER,Athlete,Armenia
Japan,Summer,Wrestling,Men,GOLD,Athlete,ROC
Japan,Summer,Wrestling,Men,BRONZE,Athlete,Islamic Republic of Iran
Japan,Summer,Wrestling,Men,BRONZE,Athlete,Poland
Japan,Summer,Wrestling,Men,GOLD,Athlete,ROC
Japan,Summer,Wrestling,Men,SILVER,Athlete,Belarus
Japan,Summer,Wrestling,Men,BRONZE,Athlete,United States of America
Japan,Summer,Wrestling,Men,BRONZE,Athlete,Uzbekistan
Japan,Summer,Wrestling,Men,BRONZE,Athlete,India
Japan,Summer,Wrestling,Men,BRONZE,Athlete,ROC
Japan,Summer,Wrestling,Men,GOLD,Athlete,Japan
Japan,Summer,Wrestling,Men,SILVER,Athlete,Azerbaijan
Japan,Summer,Wrestling,Men,SILVER,Athlete,Islamic Republic of Iran
Japan,Summer,Wrestling,Men,BRONZE,Athlete,San Marino
Japan,Summer,Wrestling,Men,BRONZE,Athlete,ROC
Japan,Summer,Wrestling,Men,GOLD,Athlete,United States of America
Japan,Summer,Wrestling,Men,SILVER,Athlete,Kyrgyzstan
Japan,Summer,Wrestling,Men,GOLD,Athlete,Hungary
Japan,Summer,Wrestling,Men,BRONZE,Athlete,Japan
Japan,Summer,Wrestling,Men,BRONZE,Athlete,Azerbaijan
Japan,Summer,Wrestling,Women,BRONZE,Athlete,Kyrgyzstan
Japan,Summer,Wrestling,Women,SILVER,Athlete,Nigeria
Japan,Summer,Wrestling,Women,GOLD,Athlete,United States of America
Japan,Summer,Wrestling,Women,BRONZE,Athlete,Ukraine
Japan,Summer,Wrestling,Women,SILVER,Athlete,People's Republic of China
Japan,Summer,Wrestling,Women,BRONZE,Athlete,Azerbaijan
Japan,Summer,Wrestling,Women,GOLD,Athlete,Japan
Japan,Summer,Wrestling,Women,BRONZE,Athlete,United States of America
Japan,Summer,Wrestling,Men,BRONZE,Athlete,Germany
Japan,Summer,Wrestling,Men,SILVER,Athlete,Ukraine
Japan,Summer,Wrestling,Men,BRONZE,Athlete,Egypt
Japan,Summer,Wrestling,Men,GOLD,Athlete,Islamic Republic of Iran
Japan,Summer,Wrestling,Women,GOLD,Athlete,Germany
Japan,Summer,Wrestling,Women,BRONZE,Athlete,People's Republic of China
Japan,Summer,Wrestling,Women,BRONZE,Athlete,Turkey
Japan,Summer,Wrestling,Women,SILVER,Athlete,United States of America
Japan,Summer,Wrestling,Men,BRONZE,Athlete,Turkey
Japan,Summer,Wrestling,Men,BRONZE,Athlete,ROC
Japan,Summer,Wrestling,Men,SILVER,Athlete,Georgia
Japan,Summer,Wrestling,Men,GOLD,Athlete,Cuba
Japan,Summer,Wrestling,Men,BRONZE,Athlete,Germany
Japan,Summer,Wrestling,Men,GOLD,Athlete,Ukraine
Japan,Summer,Wrestling,Men,BRONZE,Athlete,People's Republic of China
Japan,Summer,Wrestling,Men,SILVER,Athlete,Japan
Japan,Summer,Wrestling,Men,GOLD,Athlete,Cuba
Japan,Summer,Wrestling,Men,BRONZE,Athlete,ROC
Japan,Summer,Wrestling,Women,BRONZE,Athlete,Bulgaria
Japan,Summer,Wrestling,Women,SILVER,Athlete,Belarus
Japan,Summer,Wrestling,Women,BRONZE,Athlete,United States of America
Japan,Summer,Wrestling,Women,GOLD,Athlete,Japan
Japan,Summer,Wrestling,Men,GOLD,Athlete,United States of America
Japan,Summer,Wrestling,Men,SILVER,Athlete,Georgia
Japan,Summer,Wrestling,Men,BRONZE,Athlete,Turkey
Japan,Summer,Wrestling,Men,BRONZE,Athlete,Islamic Republic of Iran
Japan,Summer,Wrestling,Women,BRONZE,Athlete,Ukraine
Japan,Summer,Wrestling,Women,SILVER,Athlete,Kyrgyzstan
Japan,Summer,Wrestling,Women,GOLD,Athlete,Japan
Japan,Summer,Wrestling,Women,BRONZE,Athlete,Bulgaria
Japan,Summer,Wrestling,Men,BRONZE,Athlete,Cuba
Japan,Summer,Wrestling,Men,GOLD,Athlete,ROC
Japan,Summer,Wrestling,Men,SILVER,Athlete,United States of America
Japan,Summer,Wrestling,Men,BRONZE,Athlete,Italy
Japan,Summer,Tennis,Mixed,GOLD,GameTeam,ROC
Japan,Summer,Tennis,Mixed,GOLD,GameTeam,ROC
Japan,Summer,Tennis,Mixed,SILVER,GameTeam,ROC
Japan,Summer,Tennis,Mixed,SILVER,GameTeam,ROC
Japan,Summer,Tennis,Mixed,BRONZE,GameTeam,Australia
Japan,Summer,Tennis,Mixed,BRONZE,GameTeam,Australia
Japan,Summer,Tennis,Men,BRONZE,Athlete,Spain
Japan,Summer,Tennis,Men,SILVER,Athlete,ROC
Japan,Summer,Tennis,Men,GOLD,Athlete,Germany
Japan,Summer,Tennis,Men,GOLD,GameTeam,Croatia
Japan,Summer,Tennis,Men,GOLD,GameTeam,Croatia
Japan,Summer,Tennis,Men,SILVER,GameTeam,Croatia
Japan,Summer,Tennis,Men,SILVER,GameTeam,Croatia
Japan,Summer,Tennis,Men,BRONZE,GameTeam,New Zealand
Japan,Summer,Tennis,Men,BRONZE,GameTeam,New Zealand
Japan,Summer,Tennis,Women,BRONZE,Athlete,Ukraine
Japan,Summer,Tennis,Women,SILVER,Athlete,Czech Republic
Japan,Summer,Tennis,Women,GOLD,Athlete,Switzerland
Japan,Summer,Tennis,Women,GOLD,GameTeam,Czech Republic
Japan,Summer,Tennis,Women,GOLD,GameTeam,Czech Republic
Japan,Summer,Tennis,Women,SILVER,GameTeam,Switzerland
Japan,Summer,Tennis,Women,SILVER,GameTeam,Switzerland
Japan,Summer,Tennis,Women,BRONZE,GameTeam,Brazil
Japan,Summer,Tennis,Women,BRONZE,GameTeam,Brazil
Japan,Summer,Artistic Gymnastics,Women,BRONZE,Athlete,Republic of Korea
Japan,Summer,Artistic Gymnastics,Women,GOLD,Athlete,Brazil
Japan,Summer,Artistic Gymnastics,Women,SILVER,Athlete,United States of America
Japan,Summer,Artistic Gymnastics,Men,BRONZE,Athlete,ROC
Japan,Summer,Artistic Gymnastics,Men,SILVER,Athlete,People's Republic of China
Japan,Summer,Artistic Gymnastics,Men,GOLD,Athlete,Japan
Japan,Summer,Artistic Gymnastics,Women,GOLD,Athlete,People's Republic of China
Japan,Summer,Artistic Gymnastics,Women,SILVER,Athlete,People's Republic of China
Japan,Summer,Artistic Gymnastics,Women,BRONZE,Athlete,United States of America
Japan,Summer,Artistic Gymnastics,Women,GOLD,Athlete,United States of America
Japan,Summer,Artistic Gymnastics,Women,BRONZE,Athlete,ROC
Japan,Summer,Artistic Gymnastics,Women,SILVER,Athlete,Brazil
Japan,Summer,Artistic Gymnastics,Men,GOLD,GameTeam,ROC
Japan,Summer,Artistic Gymnastics,Men,SILVER,GameTeam,Japan
Japan,Summer,Artistic Gymnastics,Men,BRONZE,GameTeam,People's Republic of China
Japan,Summer,Artistic Gymnastics,Women,GOLD,GameTeam,ROC
Japan,Summer,Artistic Gymnastics,Women,SILVER,GameTeam,United States of America
Japan,Summer,Artistic Gymnastics,Women,BRONZE,GameTeam,Great Britain
Japan,Summer,Artistic Gymnastics,Men,GOLD,Athlete,Japan
Japan,Summer,Artistic Gymnastics,Men,BRONZE,Athlete,ROC
Japan,Summer,Artistic Gymnastics,Men,SILVER,Athlete,Croatia
Japan,Summer,Artistic Gymnastics,Men,GOLD,Athlete,Great Britain
Japan,Summer,Artistic Gymnastics,Men,SILVER,Athlete,Chinese Taipei
Japan,Summer,Artistic Gymnastics,Men,BRONZE,Athlete,Japan
Japan,Summer,Artistic Gymnastics,Men,GOLD,Athlete,Republic of Korea
Japan,Summer,Artistic Gymnastics,Men,SILVER,Athlete,ROC
Japan,Summer,Artistic Gymnastics,Men,BRONZE,Athlete,Armenia
Japan,Summer,Artistic Gymnastics,Women,BRONZE,Athlete,Japan
Japan,Summer,Artistic Gymnastics,Women,GOLD,Athlete,United States of America
Japan,Summer,Artistic Gymnastics,Women,BRONZE,Athlete,ROC
Japan,Summer,Artistic Gymnastics,Women,SILVER,Athlete,Italy
Japan,Summer,Artistic Gymnastics,Women,BRONZE,Athlete,United States of America
Japan,Summer,Artistic Gymnastics,Women,SILVER,Athlete,ROC
Japan,Summer,Artistic Gymnastics,Women,GOLD,Athlete,Belgium
Japan,Summer,Artistic Gymnastics,Men,BRONZE,Athlete,Turkey
Japan,Summer,Artistic Gymnastics,Men,SILVER,Athlete,Germany
Japan,Summer,Artistic Gymnastics,Men,GOLD,Athlete,People's Republic of China
Japan,Summer,Artistic Gymnastics,Men,SILVER,Athlete,Spain
Japan,Summer,Artistic Gymnastics,Men,BRONZE,Athlete,People's Republic of China
Japan,Summer,Artistic Gymnastics,Men,GOLD,Athlete,Israel
Japan,Summer,Artistic Gymnastics,Men,GOLD,Athlete,People's Republic of China
Japan,Summer,Artistic Gymnastics,Men,SILVER,Athlete,People's Republic of China
Japan,Summer,Artistic Gymnastics,Men,BRONZE,Athlete,Greece
Japan,Summer,Golf,Women,SILVER,Athlete,Japan
Japan,Summer,Golf,Women,GOLD,Athlete,United States of America
Japan,Summer,Golf,Women,BRONZE,Athlete,New Zealand
Japan,Summer,Golf,Men,SILVER,Athlete,Slovakia
Japan,Summer,Golf,Men,GOLD,Athlete,United States of America
Japan,Summer,Golf,Men,BRONZE,Athlete,Chinese Taipei
Japan,Summer,Cycling BMX Freestyle,Women,GOLD,Athlete,Great Britain
Japan,Summer,Cycling BMX Freestyle,Women,SILVER,Athlete,United States of America
Japan,Summer,Cycling BMX Freestyle,Women,BRONZE,Athlete,Switzerland
Japan,Summer,Cycling BMX Freestyle,Men,BRONZE,Athlete,Great Britain
Japan,Summer,Cycling BMX Freestyle,Men,GOLD,Athlete,Australia
Japan,Summer,Cycling BMX Freestyle,Men,SILVER,Athlete,Venezuela
Japan,Summer,Judo,Mixed,GOLD,GameTeam,France
Japan,Summer,Judo,Mixed,SILVER,GameTeam,Japan
Japan,Summer,Judo,Mixed,BRONZE,GameTeam,Germany
Japan,Summer,Judo,Mixed,BRONZE,GameTeam,Israel
Japan,Summer,Judo,Women,BRONZE,Athlete,Canada
Japan,Summer,Judo,Women,BRONZE,Athlete,Japan
Japan,Summer,Judo,Women,GOLD,Athlete,Kosovo
Japan,Summer,Judo,Women,SILVER,Athlete,France
Japan,Summer,Judo,Women,BRONZE,Athlete,Azerbaijan
Japan,Summer,Judo,Women,GOLD,Athlete,Japan
Japan,Summer,Judo,Women,SILVER,Athlete,Cuba
Japan,Summer,Judo,Women,BRONZE,Athlete,France
Japan,Summer,Judo,Women,BRONZE,Athlete,Netherlands
Japan,Summer,Judo,Women,GOLD,Athlete,Japan
Japan,Summer,Judo,Women,BRONZE,Athlete,ROC
Japan,Summer,Judo,Women,SILVER,Athlete,Austria
Japan,Summer,Judo,Women,SILVER,Athlete,France
Japan,Summer,Judo,Women,BRONZE,Athlete,Brazil
Japan,Summer,Judo,Women,GOLD,Athlete,Japan
Japan,Summer,Judo,Women,BRONZE,Athlete,Germany
Japan,Summer,Judo,Men,BRONZE,Athlete,Austria
Japan,Summer,Judo,Men,SILVER,Athlete,Mongolia
Japan,Summer,Judo,Men,GOLD,Athlete,Japan
Japan,Summer,Judo,Men,BRONZE,Athlete,Belgium
Japan,Summer,Judo,Men,SILVER,Athlete,Georgia
Japan,Summer,Judo,Men,GOLD,Athlete,Japan
Japan,Summer,Judo,Men,BRONZE,Athlete,Brazil
Japan,Summer,Judo,Men,BRONZE,Athlete,Republic of Korea
Japan,Summer,Judo,Men,BRONZE,Athlete,Mongolia
Japan,Summer,Judo,Men,BRONZE,Athlete,Republic of Korea
Japan,Summer,Judo,Men,SILVER,Athlete,Georgia
Japan,Summer,Judo,Men,GOLD,Athlete,Japan
Japan,Summer,Judo,Women,BRONZE,Athlete,Mongolia
Japan,Summer,Judo,Women,BRONZE,Athlete,Ukraine
Japan,Summer,Judo,Women,SILVER,Athlete,Japan
Japan,Summer,Judo,Women,GOLD,Athlete,Kosovo
Japan,Summer,Judo,Men,GOLD,Athlete,Czech Republic
Japan,Summer,Judo,Men,SILVER,Athlete,Georgia
Japan,Summer,Judo,Men,BRONZE,Athlete,ROC
Japan,Summer,Judo,Men,BRONZE,Athlete,France
Japan,Summer,Judo,Men,BRONZE,Athlete,Uzbekistan
Japan,Summer,Judo,Men,BRONZE,Athlete,Hungary
Japan,Summer,Judo,Men,GOLD,Athlete,Georgia
Japan,Summer,Judo,Men,SILVER,Athlete,Germany
Japan,Summer,Judo,Men,SILVER,Athlete,Republic of Korea
Japan,Summer,Judo,Men,BRONZE,Athlete,ROC
Japan,Summer,Judo,Men,BRONZE,Athlete,Portugal
Japan,Summer,Judo,Men,GOLD,Athlete,Japan
Japan,Summer,Judo,Men,BRONZE,Athlete,Kazakhstan
Japan,Summer,Judo,Men,SILVER,Athlete,Chinese Taipei
Japan,Summer,Judo,Men,GOLD,Athlete,Japan
Japan,Summer,Judo,Men,BRONZE,Athlete,France
Japan,Summer,Judo,Women,BRONZE,Athlete,Italy
Japan,Summer,Judo,Women,BRONZE,Athlete,Canada
Japan,Summer,Judo,Women,GOLD,Athlete,France
Japan,Summer,Judo,Women,SILVER,Athlete,Slovenia
Japan,Summer,Judo,Women,SILVER,Athlete,France
Japan,Summer,Judo,Women,GOLD,Athlete,Japan
Japan,Summer,Judo,Women,BRONZE,Athlete,Great Britain
Japan,Summer,Judo,Women,BRONZE,Athlete,Italy
Japan,Summer,Skateboarding,Women,GOLD,Athlete,Japan
Japan,Summer,Skateboarding,Women,SILVER,Athlete,Brazil
Japan,Summer,Skateboarding,Women,BRONZE,Athlete,Japan
Japan,Summer,Skateboarding,Men,SILVER,Athlete,Brazil
Japan,Summer,Skateboarding,Men,GOLD,Athlete,Australia
Japan,Summer,Skateboarding,Men,BRONZE,Athlete,United States of America
Japan,Summer,Skateboarding,Women,GOLD,Athlete,Japan
Japan,Summer,Skateboarding,Women,SILVER,Athlete,Japan
Japan,Summer,Skateboarding,Women,BRONZE,Athlete,Great Britain
Japan,Summer,Skateboarding,Men,SILVER,Athlete,Brazil
Japan,Summer,Skateboarding,Men,GOLD,Athlete,Japan
Japan,Summer,Skateboarding,Men,BRONZE,Athlete,United States of America
Japan,Summer,Archery,Women,SILVER,Athlete,ROC
Japan,Summer,Archery,Women,GOLD,Athlete,Republic of Korea
Japan,Summer,Archery,Women,BRONZE,Athlete,Italy
Japan,Summer,Archery,Men,SILVER,Athlete,Italy
Japan,Summer,Archery,Men,GOLD,Athlete,Turkey
Japan,Summer,Archery,Men,BRONZE,Athlete,Japan
Japan,Summer,Archery,Women,GOLD,GameTeam,Republic of Korea
Japan,Summer,Archery,Women,SILVER,GameTeam,ROC
Japan,Summer,Archery,Women,BRONZE,GameTeam,Germany
Japan,Summer,Archery,Mixed,GOLD,GameTeam,Republic of Korea
Japan,Summer,Archery,Mixed,SILVER,GameTeam,Netherlands
Japan,Summer,Archery,Mixed,BRONZE,GameTeam,Mexico
Japan,Summer,Archery,Men,GOLD,GameTeam,Republic of Korea
Japan,Summer,Archery,Men,SILVER,GameTeam,Chinese Taipei
Japan,Summer,Archery,Men,BRONZE,GameTeam,Japan
Japan,Summer,Weightlifting,Men,BRONZE,Athlete,Kazakhstan
Japan,Summer,Weightlifting,Men,GOLD,Athlete,People's Republic of China
Japan,Summer,Weightlifting,Men,SILVER,Athlete,Indonesia
Japan,Summer,Weightlifting,Women,SILVER,Athlete,People's Republic of China
Japan,Summer,Weightlifting,Women,BRONZE,Athlete,Kazakhstan
Japan,Summer,Weightlifting,Women,GOLD,Athlete,Philippines
Japan,Summer,Weightlifting,Men,GOLD,Athlete,People's Republic of China
Japan,Summer,Weightlifting,Men,BRONZE,Athlete,Italy
Japan,Summer,Weightlifting,Men,SILVER,Athlete,Colombia
Japan,Summer,Weightlifting,Men,SILVER,Athlete,Dominican Republic
Japan,Summer,Weightlifting,Men,BRONZE,Athlete,Italy
Japan,Summer,Weightlifting,Men,GOLD,Athlete,People's Republic of China
Japan,Summer,Weightlifting,Women,BRONZE,Athlete,United States of America
Japan,Summer,Weightlifting,Women,GOLD,Athlete,People's Republic of China
Japan,Summer,Weightlifting,Women,SILVER,Athlete,Great Britain
Japan,Summer,Weightlifting,Women,BRONZE,Athlete,Dominican Republic
Japan,Summer,Weightlifting,Women,GOLD,Athlete,People's Republic of China
Japan,Summer,Weightlifting,Women,SILVER,Athlete,Ecuador
Japan,Summer,Weightlifting,Men,BRONZE,Athlete,Syrian Arab Republic
Japan,Summer,Weightlifting,Men,SILVER,Athlete,Islamic Republic of Iran
Japan,Summer,Weightlifting,Men,GOLD,Athlete,Georgia
Japan,Summer,Weightlifting,Women,BRONZE,Athlete,Japan
Japan,Summer,Weightlifting,Women,SILVER,Athlete,Turkmenistan
Japan,Summer,Weightlifting,Women,GOLD,Athlete,Chinese Taipei
Japan,Summer,Weightlifting,Women,SILVER,Athlete,Italy
Japan,Summer,Weightlifting,Women,GOLD,Athlete,Canada
Japan,Summer,Weightlifting,Women,BRONZE,Athlete,Chinese Taipei
Japan,Summer,Weightlifting,Men,SILVER,Athlete,Venezuela
Japan,Summer,Weightlifting,Men,GOLD,Athlete,People's Republic of China
Japan,Summer,Weightlifting,Men,BRONZE,Athlete,Indonesia
Japan,Summer,Weightlifting,Women,BRONZE,Athlete,Indonesia
Japan,Summer,Weightlifting,Women,GOLD,Athlete,People's Republic of China
Japan,Summer,Weightlifting,Men,GOLD,Athlete,Qatar
Japan,Summer,Weightlifting,Men,SILVER,Athlete,Venezuela
Japan,Summer,Weightlifting,Men,BRONZE,Athlete,Georgia
Japan,Summer,Weightlifting,Women,GOLD,Athlete,Ecuador
Japan,Summer,Weightlifting,Women,SILVER,Athlete,United States of America
Japan,Summer,Weightlifting,Women,BRONZE,Athlete,Mexico
Japan,Summer,Weightlifting,Men,GOLD,Athlete,Uzbekistan
Japan,Summer,Weightlifting,Men,BRONZE,Athlete,Latvia
Japan,Summer,Weightlifting,Men,SILVER,Athlete,Armenia
Japan,Summer,Baseball/Softball,Men,GOLD,GameTeam,Japan
Japan,Summer,Baseball/Softball,Men,SILVER,GameTeam,United States of America
Japan,Summer,Baseball/Softball,Men,BRONZE,GameTeam,Dominican Republic
Japan,Summer,Baseball/Softball,Women,GOLD,GameTeam,Japan
Japan,Summer,Baseball/Softball,Women,SILVER,GameTeam,United States of America
Japan,Summer,Baseball/Softball,Women,BRONZE,GameTeam,Canada
Japan,Summer,Equestrian,Open,GOLD,Athlete,Germany
Japan,Summer,Equestrian,Open,SILVER,Athlete,Great Britain
Japan,Summer,Equestrian,Open,BRONZE,Athlete,Australia
Japan,Summer,Equestrian,Open,SILVER,Athlete,Germany
Japan,Summer,Equestrian,Open,GOLD,Athlete,Germany
Japan,Summer,Equestrian,Open,BRONZE,Athlete,Great Britain
Japan,Summer,Equestrian,Open,GOLD,GameTeam,Germany
Japan,Summer,Equestrian,Open,SILVER,GameTeam,United States of America
Japan,Summer,Equestrian,Open,BRONZE,GameTeam,Great Britain
Japan,Summer,Equestrian,Open,GOLD,GameTeam,Great Britain
Japan,Summer,Equestrian,Open,SILVER,GameTeam,Australia
Japan,Summer,Equestrian,Open,BRONZE,GameTeam,France
Japan,Summer,Equestrian,Open,GOLD,GameTeam,Sweden
Japan,Summer,Equestrian,Open,SILVER,GameTeam,United States of America
Japan,Summer,Equestrian,Open,BRONZE,GameTeam,Belgium
Japan,Summer,Equestrian,Open,SILVER,Athlete,Sweden
Japan,Summer,Equestrian,Open,GOLD,Athlete,Great Britain
Japan,Summer,Equestrian,Open,BRONZE,Athlete,Netherlands
Japan,Summer,Modern Pentathlon,Men,SILVER,Athlete,Egypt
Japan,Summer,Modern Pentathlon,Men,GOLD,Athlete,Great Britain
Japan,Summer,Modern Pentathlon,Men,BRONZE,Athlete,Republic of Korea
Japan,Summer,Modern Pentathlon,Women,SILVER,Athlete,Lithuania
Japan,Summer,Modern Pentathlon,Women,GOLD,Athlete,Great Britain
Japan,Summer,Modern Pentathlon,Women,BRONZE,Athlete,Hungary
Japan,Summer,Athletics,Women,SILVER,Athlete,Great Britain
Japan,Summer,Athletics,Women,GOLD,Athlete,Kenya
Japan,Summer,Athletics,Women,BRONZE,Athlete,Netherlands
Japan,Summer,Athletics,Mixed,GOLD,GameTeam,Poland
Japan,Summer,Athletics,Mixed,SILVER,GameTeam,Dominican Republic
Japan,Summer,Athletics,Mixed,BRONZE,GameTeam,United States of America
Japan,Summer,Athletics,Men,GOLD,Athlete,Portugal
Japan,Summer,Athletics,Men,BRONZE,Athlete,Burkina Faso
Japan,Summer,Athletics,Men,SILVER,Athlete,People's Republic of China
Japan,Summer,Athletics,Women,BRONZE,Athlete,Kenya
Japan,Summer,Athletics,Women,SILVER,Athlete,United States of America
Japan,Summer,Athletics,Women,GOLD,Athlete,Uganda
Japan,Summer,Athletics,Women,GOLD,GameTeam,Jamaica
Japan,Summer,Athletics,Women,SILVER,GameTeam,United States of America
Japan,Summer,Athletics,Women,BRONZE,GameTeam,Great Britain
Japan,Summer,Athletics,Men,BRONZE,Athlete,New Zealand
Japan,Summer,Athletics,Men,GOLD,Athlete,United States of America
Japan,Summer,Athletics,Men,SILVER,Athlete,United States of America
Japan,Summer,Athletics,Women,GOLD,Athlete,Germany
Japan,Summer,Athletics,Women,SILVER,Athlete,United States of America
Japan,Summer,Athletics,Women,SILVER,Athlete,Kenya
Japan,Summer,Athletics,Women,BRONZE,Athlete,Ethiopia
Japan,Summer,Athletics,Women,GOLD,Athlete,Netherlands
Japan,Summer,Athletics,Men,GOLD,Athlete,Kenya
Japan,Summer,Athletics,Men,SILVER,Athlete,Netherlands
Japan,Summer,Athletics,Men,BRONZE,Athlete,Belgium
Japan,Summer,Athletics,Women,BRONZE,Athlete,Australia
Japan,Summer,Athletics,Women,GOLD,Athlete,People's Republic of China
Japan,Summer,Athletics,Women,SILVER,Athlete,Poland
Japan,Summer,Athletics,Men,BRONZE,Athlete,Jamaica
Japan,Summer,Athletics,Men,SILVER,Athlete,United States of America
Japan,Summer,Athletics,Men,GOLD,Athlete,Jamaica
Japan,Summer,Athletics,Men,BRONZE,Athlete,Cuba
Japan,Summer,Athletics,Men,GOLD,Athlete,Greece
Japan,Summer,Athletics,Men,SILVER,Athlete,Cuba
Japan,Summer,Athletics,Men,SILVER,Athlete,Czech Republic
Japan,Summer,Athletics,Men,GOLD,Athlete,India
Japan,Summer,Athletics,Men,BRONZE,Athlete,Czech Republic
Japan,Summer,Athletics,Men,SILVER,Athlete,Germany
Japan,Summer,Athletics,Men,GOLD,Athlete,Poland
Japan,Summer,Athletics,Men,BRONZE,Athlete,Canada
Japan,Summer,Athletics,Men,SILVER,Athlete,United States of America
Japan,Summer,Athletics,Men,BRONZE,Athlete,United States of America
Japan,Summer,Athletics,Men,GOLD,Athlete,Canada
Japan,Summer,Athletics,Women,SILVER,Athlete,Dominican Republic
Japan,Summer,Athletics,Women,BRONZE,Athlete,United States of America
Japan,Summer,Athletics,Women,GOLD,Athlete,Bahamas
Japan,Summer,Athletics,Women,GOLD,Athlete,Jamaica
Japan,Summer,Athletics,Women,SILVER,Athlete,Jamaica
Japan,Summer,Athletics,Women,BRONZE,Athlete,Jamaica
Japan,Summer,Athletics,Women,GOLD,Athlete,Kenya
Japan,Summer,Athletics,Women,SILVER,Athlete,Kenya
Japan,Summer,Athletics,Women,BRONZE,Athlete,United States of America
Japan,Summer,Athletics,Women,SILVER,Athlete,Portugal
Japan,Summer,Athletics,Women,GOLD,Athlete,Venezuela
